object_id,trap_type,attractant_used,trap_id,latitude,longitude,address,town,state,county,trap_site,trap_set,set_time_day,trap_collected,collected_time_day,genus,species,life_stage,eggs_collected,larvae_collected,pupae_collected,females_collected,males_collected,unknown_collected,report_date
475,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,1,0,2017/08/30 23:06:00+00
476,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Afternoon,2016/06/08 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,7,4,0,2017/12/05 16:03:00+00
477,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/11 04:00:00+00,Afternoon,2016/07/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,2,0,2017/12/06 17:41:00+00
478,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,Yes,16,0,0,2018/07/09 20:11:00+00
479,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/04/11 04:00:00+00,Morning,2016/04/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,15,0,0,2017/09/26 20:01:00+00
480,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/08 04:00:00+00,Afternoon,2016/08/10 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,41,1,0,2017/12/08 16:49:00+00
481,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Afternoon,2016/06/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,50,0,0,2017/12/04 23:46:00+00
482,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,1,0,2017/09/18 21:41:00+00
483,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/25 21:52:00+00
484,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,4,0,2017/10/24 13:48:00+00
485,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/21 20:58:00+00
486,BGS Trap,Lure,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,1,0,2018/08/31 13:56:00+00
487,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/04/18 04:00:00+00,Morning,2016/04/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,91,0,0,2017/09/28 22:31:00+00
488,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/23 04:00:00+00,Afternoon,2016/05/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,24,0,0,2017/12/04 22:19:00+00
489,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Afternoon,2016/09/28 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/12 15:53:00+00
490,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,23,8,0,2017/09/12 19:02:00+00
491,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Afternoon,2016/07/07 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,211,2,0,2017/12/06 15:54:00+00
492,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/23 04:00:00+00,Afternoon,2016/05/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,3,0,2017/12/04 22:18:00+00
493,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/05 04:00:00+00,Afternoon,2017/07/06 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/20 20:26:00+00
494,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/20 04:00:00+00,Afternoon,2017/09/21 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,7,0,0,2017/09/25 21:02:00+00
495,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/11 17:03:00+00
496,BGS Trap,Lure,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/08/21 04:00:00+00,Afternoon,2018/08/22 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2018/09/24 18:55:00+00
497,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,194,6,0,2018/06/25 21:14:00+00
498,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,triseriatus,Adult,No,No,No,4,0,0,2017/09/11 21:02:00+00
499,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/04/18 04:00:00+00,Morning,2016/04/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,110,0,0,2017/09/28 22:31:00+00
500,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/02 04:00:00+00,Afternoon,2016/05/04 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/01 21:12:00+00
501,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/03 04:00:00+00,Morning,2017/05/04 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/09/12 19:18:00+00
502,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/25 21:51:00+00
503,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/06/21 04:00:00+00,Afternoon,2017/06/22 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/19 19:18:00+00
504,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/01 04:00:00+00,Afternoon,2016/08/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,41,4,0,2017/12/07 21:21:00+00
505,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,7,1,0,2017/09/26 13:36:00+00
506,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Afternoon,2016/07/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/07 15:30:00+00
507,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/13 04:00:00+00,Afternoon,2016/06/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,166,6,0,2017/12/05 17:55:00+00
508,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,0,0,2017/09/26 16:08:00+00
509,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/10 04:00:00+00,Afternoon,2017/05/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,18,10,0,2017/09/12 19:13:00+00
510,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/12 04:00:00+00,Afternoon,2017/07/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,2,0,2017/09/21 19:59:00+00
511,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/10 04:00:00+00,Afternoon,2017/05/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,1,0,2017/09/12 15:25:00+00
512,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/02 04:00:00+00,Afternoon,2016/05/04 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/01 21:11:00+00
513,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/07 19:00:00+00
514,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/27 04:00:00+00,Afternoon,2016/06/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,193,0,0,2017/12/05 21:40:00+00
515,BGS Trap,Lure,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,1,0,2018/10/05 13:54:00+00
516,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,0,0,2017/09/26 13:37:00+00
517,BGS Trap,Lure,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,2,0,0,2018/08/24 18:23:00+00
518,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/08/30 23:08:00+00
519,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,0,2,2017/09/11 21:01:00+00
520,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/11 20:57:00+00
521,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,27,0,0,2018/07/16 20:29:00+00
522,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/09/26 16:07:00+00
523,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,89,1,0,2018/07/09 16:53:00+00
524,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Afternoon,2016/07/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,22,4,0,2017/12/07 15:29:00+00
525,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/06 04:00:00+00,Afternoon,2017/09/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/11 22:06:00+00
526,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,102,12,0,2017/12/07 18:59:00+00
527,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/10/24 13:47:00+00
528,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/05/15 04:00:00+00,Afternoon,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,Yes,20,0,0,2018/06/11 19:00:00+00
529,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,34,0,0,2018/06/25 20:22:00+00
530,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/06/14 04:00:00+00,Afternoon,2017/06/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,11,16,0,2017/09/19 18:46:00+00
531,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/21 21:55:00+00
532,Gravid Trap,Lure and grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/05 04:00:00+00,Afternoon,2017/07/06 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,1,0,2017/09/20 20:25:00+00
533,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,7,0,0,2018/08/24 18:22:00+00
534,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,6,0,2017/12/11 18:08:00+00
535,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/15 04:00:00+00,Afternoon,2016/08/17 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2017/12/08 18:34:00+00
536,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/22 04:00:00+00,Afternoon,2016/08/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,1,0,2017/12/08 20:05:00+00
537,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Afternoon,2016/09/28 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,7,0,2017/12/12 15:53:00+00
538,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Afternoon,2016/06/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,33,7,0,2017/12/05 16:03:00+00
539,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Afternoon,2016/06/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,9,0,2017/12/04 23:46:00+00
540,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/12 04:00:00+00,Afternoon,2016/09/14 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/11 21:13:00+00
541,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/20 04:00:00+00,Afternoon,2016/06/22 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,75,4,0,2017/12/05 19:38:00+00
542,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/11 04:00:00+00,Afternoon,2016/10/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,1,0,2017/12/12 17:56:00+00
543,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/12 04:00:00+00,Afternoon,2017/07/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/21 20:00:00+00
544,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/09 04:00:00+00,Afternoon,2016/05/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/04 18:38:00+00
545,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/17 04:00:00+00,Afternoon,2016/10/19 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,11,5,0,2017/12/12 20:13:00+00
546,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/24 04:00:00+00,Afternoon,2016/10/26 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/12 21:22:00+00
547,BGS Trap,Lure,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/10/05 15:32:00+00
548,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,1,0,2017/09/18 21:42:00+00
549,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/13 04:00:00+00,Afternoon,2017/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,1,0,2017/09/18 20:59:00+00
550,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,5,0,2017/12/11 17:04:00+00
551,Gravid Trap,Hay or grass infusion,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/11 04:00:00+00,Afternoon,2016/07/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,88,9,0,2017/12/06 17:43:00+00
552,ABC Trap,CO2 with light,3B,38.937768,-77.096815,3645 49th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,4,0,0,2017/09/21 21:56:00+00
553,Gravid Trap,Hay or grass infusion,1C,38.931573,-77.04472,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,5,0,2017/12/07 18:38:00+00
554,Gravid Trap,Hay or grass infusion,1C,38.931573,-77.04472,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/08 18:21:00+00
555,Gravid Trap,Hay or grass infusion,1C,38.931573,-77.04472,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,42,2,0,2017/12/05 21:29:00+00
556,Gravid Trap,Hay or grass infusion,1C,38.931573,-77.04472,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/02 04:00:00+00,Morning,2016/05/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,22,6,0,2017/12/01 20:41:00+00
557,Gravid Trap,Hay or grass infusion,1C,38.931573,-77.04472,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/22 04:00:00+00,Morning,2016/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/08 19:52:00+00
558,Gravid Trap,Hay or grass infusion,1C,38.931573,-77.04472,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/08 18:20:00+00
559,Gravid Trap,Hay or grass infusion,1C,38.931573,-77.04472,3200 19th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/22 04:00:00+00,Morning,2016/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,17,2,0,2017/12/08 19:51:00+00
